game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source
2023-06-11,2023,Dearica Hamby,LAS,MIN,A,34.0,9.0,9.0,4.0,0.0,0.0,3.0,,,,,,,,,dearica hamby,0,csv
2023-06-14,2023,Dearica Hamby,LAS,DAL,A,35.0,23.0,8.0,2.0,1.0,2.0,0.0,,,,,,,,,dearica hamby,0,csv
2023-06-17,2023,Dearica Hamby,LAS,MIN,H,30.0,14.0,9.0,3.0,2.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-06-18,2023,Dearica Hamby,LAS,CON,H,31.0,8.0,4.0,3.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-06-21,2023,Dearica Hamby,LAS,MIN,H,28.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-06-24,2023,Dearica Hamby,LAS,DAL,H,21.0,2.0,10.0,3.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-06-25,2023,Dearica Hamby,LAS,DAL,H,32.0,17.0,4.0,2.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-06-28,2023,Dearica Hamby,LAS,CHI,A,21.0,6.0,5.0,4.0,0.0,2.0,0.0,,,,,,,,,dearica hamby,0,csv
2023-07-01,2023,Dearica Hamby,LAS,CHI,A,30.0,12.0,12.0,2.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2023-07-02,2023,Dearica Hamby,LAS,ATL,A,34.0,18.0,8.0,3.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,0,csv
2023-07-06,2023,Dearica Hamby,LAS,ATL,H,30.0,5.0,6.0,2.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-07-09,2023,Dearica Hamby,LAS,PHX,A,5.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,0,csv
2023-07-13,2023,Dearica Hamby,LAS,LVA,H,25.0,6.0,5.0,3.0,0.0,1.0,1.0,,,,,,,,,dearica hamby,1,csv
2023-07-21,2023,Dearica Hamby,LAS,MIN,A,27.0,5.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,0,csv
2023-07-23,2023,Dearica Hamby,LAS,DAL,A,29.0,18.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2023-07-26,2023,Dearica Hamby,LAS,IND,H,13.0,4.0,3.0,1.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-07-27,2023,Dearica Hamby,LAS,IND,H,24.0,6.0,7.0,1.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-07-30,2023,Dearica Hamby,LAS,NYL,H,26.0,21.0,6.0,0.0,0.0,3.0,1.0,,,,,,,,,dearica hamby,1,csv
2023-08-02,2023,Dearica Hamby,LAS,NYL,H,25.0,6.0,7.0,1.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-08-04,2023,Dearica Hamby,LAS,WAS,A,28.0,14.0,7.0,3.0,0.0,1.0,1.0,,,,,,,,,dearica hamby,0,csv
2023-08-06,2023,Dearica Hamby,LAS,WAS,A,23.0,4.0,7.0,3.0,0.0,2.0,0.0,,,,,,,,,dearica hamby,0,csv
2023-08-08,2023,Dearica Hamby,LAS,IND,A,19.0,6.0,1.0,1.0,0.0,0.0,2.0,,,,,,,,,dearica hamby,0,csv
2023-08-12,2023,Dearica Hamby,LAS,ATL,H,13.0,0.0,7.0,1.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-08-19,2023,Dearica Hamby,LAS,LVA,A,15.0,4.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2023-08-24,2023,Dearica Hamby,LAS,PHX,H,22.0,9.0,6.0,1.0,1.0,2.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-08-26,2023,Dearica Hamby,LAS,ATL,A,15.0,5.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,dearica hamby,0,csv
2023-08-27,2023,Dearica Hamby,LAS,CON,A,25.0,4.0,9.0,1.0,0.0,2.0,1.0,,,,,,,,,dearica hamby,0,csv
2023-08-30,2023,Dearica Hamby,LAS,CHI,H,18.0,9.0,4.0,2.0,0.0,0.0,1.0,,,,,,,,,dearica hamby,1,csv
2023-09-01,2023,Dearica Hamby,LAS,SEA,H,22.0,6.0,5.0,2.0,1.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-09-03,2023,Dearica Hamby,LAS,WAS,H,31.0,12.0,10.0,3.0,1.0,2.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-09-05,2023,Dearica Hamby,LAS,CON,A,38.0,18.0,7.0,0.0,0.0,0.0,1.0,,,,,,,,,dearica hamby,0,csv
2023-09-07,2023,Dearica Hamby,LAS,NYL,A,38.0,11.0,8.0,2.0,1.0,0.0,0.0,,,,,,,,,dearica hamby,0,csv
2023-09-10,2023,Dearica Hamby,LAS,SEA,A,29.0,7.0,12.0,6.0,0.0,2.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-05-16,2024,Dearica Hamby,LAS,ATL,H,38.0,20.0,14.0,3.0,2.0,2.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-05-18,2024,Dearica Hamby,LAS,LVA,A,33.0,29.0,9.0,1.0,0.0,3.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-05-22,2024,Dearica Hamby,LAS,WAS,H,37.0,17.0,18.0,4.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-05-25,2024,Dearica Hamby,LAS,IND,H,36.0,18.0,12.0,7.0,1.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-05-27,2024,Dearica Hamby,LAS,DAL,H,38.0,19.0,13.0,4.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-05-28,2024,Dearica Hamby,LAS,IND,A,40.0,17.0,10.0,5.0,1.0,2.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-05-31,2024,Dearica Hamby,LAS,CHI,A,39.0,24.0,13.0,3.0,1.0,3.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-06-02,2024,Dearica Hamby,LAS,PHX,A,34.0,23.0,4.0,2.0,3.0,3.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-06-06,2024,Dearica Hamby,LAS,MIN,H,37.0,17.0,11.0,2.0,1.0,2.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-06-08,2024,Dearica Hamby,LAS,DAL,H,31.0,22.0,12.0,4.0,0.0,2.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-06-10,2024,Dearica Hamby,LAS,LVA,H,36.0,18.0,10.0,5.0,1.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-06-12,2024,Dearica Hamby,LAS,SEA,A,36.0,16.0,11.0,5.0,2.0,0.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-06-14,2024,Dearica Hamby,LAS,MIN,A,40.0,16.0,11.0,2.0,1.0,3.0,1.0,,,,,,,,,dearica hamby,0,csv
2024-06-16,2024,Dearica Hamby,LAS,ATL,A,34.0,10.0,8.0,4.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-06-18,2024,Dearica Hamby,LAS,CON,A,30.0,8.0,5.0,3.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-06-20,2024,Dearica Hamby,LAS,NYL,A,31.0,9.0,11.0,1.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-06-22,2024,Dearica Hamby,LAS,NYL,A,32.0,20.0,6.0,5.0,1.0,3.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-06-29,2024,Dearica Hamby,LAS,PHX,A,32.0,29.0,7.0,3.0,4.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-07-03,2024,Dearica Hamby,LAS,WAS,H,37.0,16.0,11.0,7.0,1.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-07-06,2024,Dearica Hamby,LAS,LVA,H,37.0,28.0,14.0,4.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-07-07,2024,Dearica Hamby,LAS,PHX,H,36.0,25.0,9.0,1.0,2.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-07-10,2024,Dearica Hamby,LAS,MIN,H,37.0,18.0,8.0,2.0,1.0,1.0,1.0,,,,,,,,,dearica hamby,1,csv
2024-07-13,2024,Dearica Hamby,LAS,DAL,A,36.0,27.0,4.0,5.0,1.0,2.0,1.0,,,,,,,,,dearica hamby,0,csv
2024-07-16,2024,Dearica Hamby,LAS,SEA,H,30.0,15.0,9.0,3.0,0.0,1.0,1.0,,,,,,,,,dearica hamby,1,csv
2024-07-21,2024,Dearica Hamby,LAS,USA,H,4.0,0.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-08-16,2024,Dearica Hamby,LAS,NYL,H,30.0,14.0,13.0,5.0,1.0,2.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-08-17,2024,Dearica Hamby,LAS,CHI,H,34.0,7.0,9.0,5.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-08-18,2024,Dearica Hamby,LAS,LVA,A,32.0,13.0,11.0,1.0,1.0,4.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-08-20,2024,Dearica Hamby,LAS,CON,A,32.0,9.0,10.0,2.0,0.0,3.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-08-23,2024,Dearica Hamby,LAS,WAS,A,26.0,9.0,10.0,0.0,0.0,2.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-08-25,2024,Dearica Hamby,LAS,DAL,A,29.0,21.0,3.0,5.0,1.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-08-29,2024,Dearica Hamby,LAS,NYL,H,36.0,21.0,7.0,5.0,0.0,3.0,1.0,,,,,,,,,dearica hamby,1,csv
2024-09-01,2024,Dearica Hamby,LAS,ATL,H,23.0,5.0,9.0,1.0,0.0,0.0,1.0,,,,,,,,,dearica hamby,1,csv
2024-09-04,2024,Dearica Hamby,LAS,IND,A,31.0,16.0,7.0,5.0,0.0,3.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-09-07,2024,Dearica Hamby,LAS,CHI,A,34.0,21.0,4.0,5.0,1.0,4.0,0.0,,,,,,,,,dearica hamby,0,csv
2024-09-09,2024,Dearica Hamby,LAS,CON,H,36.0,10.0,7.0,3.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-09-11,2024,Dearica Hamby,LAS,CON,H,29.0,12.0,3.0,3.0,0.0,5.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-09-12,2024,Dearica Hamby,LAS,SEA,H,28.0,6.0,8.0,5.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-09-15,2024,Dearica Hamby,LAS,SEA,A,36.0,25.0,11.0,4.0,1.0,1.0,1.0,,,,,,,,,dearica hamby,0,csv
2024-09-18,2024,Dearica Hamby,LAS,PHX,H,25.0,21.0,9.0,2.0,2.0,2.0,0.0,,,,,,,,,dearica hamby,1,csv
2024-09-20,2024,Dearica Hamby,LAS,MIN,A,40.0,20.0,7.0,3.0,0.0,3.0,1.0,,,,,,,,,dearica hamby,0,csv
2025-05-17,2025,Dearica Hamby,LAS,GSV,A,36.0,14.0,10.0,1.0,0.0,3.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-05-18,2025,Dearica Hamby,LAS,MIN,H,35.0,20.0,10.0,2.0,1.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-05-22,2025,Dearica Hamby,LAS,PHX,A,33.0,15.0,7.0,2.0,1.0,0.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-05-24,2025,Dearica Hamby,LAS,GSV,H,34.0,25.0,6.0,2.0,2.0,1.0,3.0,,,,,,,,,dearica hamby,1,csv
2025-05-25,2025,Dearica Hamby,LAS,CHI,H,35.0,10.0,6.0,8.0,1.0,6.0,1.0,,,,,,,,,dearica hamby,1,csv
2025-05-28,2025,Dearica Hamby,LAS,ATL,H,36.0,28.0,6.0,8.0,0.0,4.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-05-31,2025,Dearica Hamby,LAS,LVA,A,33.0,14.0,10.0,6.0,0.0,2.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-06-01,2025,Dearica Hamby,LAS,PHX,H,29.0,15.0,8.0,2.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-06-07,2025,Dearica Hamby,LAS,DAL,A,25.0,20.0,4.0,1.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-06-10,2025,Dearica Hamby,LAS,GSV,H,39.0,20.0,9.0,5.0,0.0,0.0,1.0,,,,,,,,,dearica hamby,1,csv
2025-06-12,2025,Dearica Hamby,LAS,LVA,A,33.0,19.0,8.0,7.0,1.0,2.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-06-14,2025,Dearica Hamby,LAS,MIN,A,31.0,10.0,12.0,2.0,0.0,1.0,1.0,,,,,,,,,dearica hamby,0,csv
2025-06-18,2025,Dearica Hamby,LAS,SEA,H,25.0,8.0,7.0,3.0,0.0,2.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-06-22,2025,Dearica Hamby,LAS,MIN,A,31.0,13.0,6.0,2.0,0.0,4.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-06-25,2025,Dearica Hamby,LAS,CHI,A,33.0,15.0,7.0,5.0,0.0,1.0,2.0,,,,,,,,,dearica hamby,0,csv
2025-06-26,2025,Dearica Hamby,LAS,IND,A,29.0,14.0,7.0,5.0,0.0,3.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-06-29,2025,Dearica Hamby,LAS,CHI,H,37.0,20.0,10.0,4.0,0.0,3.0,1.0,,,,,,,,,dearica hamby,1,csv
2025-07-03,2025,Dearica Hamby,LAS,NYL,A,33.0,25.0,9.0,3.0,1.0,3.0,2.0,,,,,,,,,dearica hamby,0,csv
2025-07-05,2025,Dearica Hamby,LAS,IND,A,32.0,18.0,3.0,4.0,1.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-07-10,2025,Dearica Hamby,LAS,MIN,H,29.0,12.0,7.0,2.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-07-13,2025,Dearica Hamby,LAS,CON,H,34.0,17.0,7.0,4.0,0.0,2.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-07-16,2025,Dearica Hamby,LAS,WAS,H,26.0,26.0,6.0,4.0,2.0,1.0,1.0,,,,,,,,,dearica hamby,1,csv
2025-07-22,2025,Dearica Hamby,LAS,WAS,A,33.0,24.0,14.0,3.0,0.0,2.0,1.0,,,,,,,,,dearica hamby,0,csv
2025-07-24,2025,Dearica Hamby,LAS,CON,A,30.0,20.0,11.0,2.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-07-26,2025,Dearica Hamby,LAS,NYL,A,34.0,17.0,10.0,1.0,1.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-07-30,2025,Dearica Hamby,LAS,LVA,H,26.0,15.0,6.0,1.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-08-02,2025,Dearica Hamby,LAS,SEA,A,41.0,21.0,13.0,2.0,0.0,1.0,1.0,,,,,,,,,dearica hamby,0,csv
2025-08-06,2025,Dearica Hamby,LAS,IND,H,29.0,16.0,7.0,3.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-08-08,2025,Dearica Hamby,LAS,CON,H,24.0,21.0,5.0,4.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-08-10,2025,Dearica Hamby,LAS,GSV,A,27.0,15.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-08-11,2025,Dearica Hamby,LAS,SEA,H,30.0,19.0,7.0,2.0,0.0,0.0,2.0,,,,,,,,,dearica hamby,1,csv
2025-08-13,2025,Dearica Hamby,LAS,NYL,H,32.0,21.0,8.0,3.0,0.0,4.0,1.0,,,,,,,,,dearica hamby,1,csv
2025-08-15,2025,Dearica Hamby,LAS,DAL,A,28.0,20.0,10.0,4.0,1.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-08-17,2025,Dearica Hamby,LAS,WAS,A,30.0,26.0,4.0,7.0,1.0,1.0,1.0,,,,,,,,,dearica hamby,0,csv
2025-08-21,2025,Dearica Hamby,LAS,DAL,H,30.0,13.0,9.0,2.0,0.0,0.0,1.0,,,,,,,,,dearica hamby,1,csv
2025-08-27,2025,Dearica Hamby,LAS,PHX,H,31.0,25.0,8.0,2.0,0.0,5.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-08-30,2025,Dearica Hamby,LAS,IND,H,27.0,11.0,7.0,2.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,1,csv
2025-09-01,2025,Dearica Hamby,LAS,WAS,H,35.0,20.0,12.0,0.0,0.0,2.0,1.0,,,,,,,,,dearica hamby,1,csv
2025-09-02,2025,Dearica Hamby,LAS,SEA,A,35.0,27.0,11.0,2.0,0.0,3.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-09-03,2025,Dearica Hamby,LAS,ATL,A,28.0,21.0,9.0,4.0,0.0,0.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-09-05,2025,Dearica Hamby,LAS,ATL,A,33.0,26.0,7.0,5.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-09-07,2025,Dearica Hamby,LAS,DAL,H,25.0,15.0,8.0,4.0,1.0,1.0,1.0,,,,,,,,,dearica hamby,1,csv
2025-09-10,2025,Dearica Hamby,LAS,PHX,A,29.0,25.0,9.0,5.0,0.0,1.0,0.0,,,,,,,,,dearica hamby,0,csv
2025-09-12,2025,Dearica Hamby,LAS,LVA,H,27.0,15.0,6.0,3.0,0.0,3.0,0.0,,,,,,,,,dearica hamby,1,csv
2023-05-19,2023,DeWanna Bonner,PHX,IND,A,32.0,19.0,7.0,0.0,1.0,1.0,1.0,,,,,,,,,dewanna bonner,0,csv
2023-05-21,2023,DeWanna Bonner,PHX,WAS,H,31.0,21.0,3.0,2.0,1.0,2.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-05-23,2023,DeWanna Bonner,PHX,WAS,A,32.0,15.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,dewanna bonner,0,csv
2023-05-27,2023,DeWanna Bonner,PHX,NYL,A,29.0,14.0,7.0,2.0,2.0,0.0,2.0,,,,,,,,,dewanna bonner,0,csv
2023-05-30,2023,DeWanna Bonner,PHX,IND,H,29.0,8.0,1.0,5.0,0.0,0.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-06-02,2023,DeWanna Bonner,PHX,MIN,A,32.0,13.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,,dewanna bonner,0,csv
2023-06-04,2023,DeWanna Bonner,PHX,DAL,H,29.0,22.0,4.0,3.0,3.0,1.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-06-06,2023,DeWanna Bonner,PHX,LVA,H,24.0,5.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-06-08,2023,DeWanna Bonner,PHX,LVA,H,32.0,41.0,7.0,1.0,5.0,1.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-06-11,2023,DeWanna Bonner,PHX,ATL,A,28.0,15.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,dewanna bonner,0,csv
2023-06-15,2023,DeWanna Bonner,PHX,ATL,H,30.0,20.0,2.0,3.0,2.0,1.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-06-18,2023,DeWanna Bonner,PHX,LAS,A,34.0,20.0,9.0,1.0,2.0,3.0,1.0,,,,,,,,,dewanna bonner,0,csv
2023-06-21,2023,DeWanna Bonner,PHX,SEA,A,30.0,20.0,6.0,3.0,2.0,1.0,1.0,,,,,,,,,dewanna bonner,0,csv
2023-06-23,2023,DeWanna Bonner,PHX,MIN,A,20.0,11.0,7.0,1.0,2.0,1.0,0.0,,,,,,,,,dewanna bonner,0,csv
2023-06-25,2023,DeWanna Bonner,PHX,CHI,H,30.0,26.0,8.0,1.0,3.0,2.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-06-27,2023,DeWanna Bonner,PHX,NYL,H,26.0,12.0,5.0,1.0,2.0,0.0,1.0,,,,,,,,,dewanna bonner,1,csv
2023-07-01,2023,DeWanna Bonner,PHX,LVA,A,33.0,19.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,dewanna bonner,0,csv
2023-07-06,2023,DeWanna Bonner,PHX,SEA,H,24.0,16.0,7.0,1.0,3.0,0.0,1.0,,,,,,,,,dewanna bonner,1,csv
2023-07-09,2023,DeWanna Bonner,PHX,WAS,H,37.0,28.0,4.0,4.0,6.0,3.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-07-12,2023,DeWanna Bonner,PHX,CHI,A,36.0,21.0,6.0,1.0,2.0,0.0,1.0,,,,,,,,,dewanna bonner,0,csv
2023-07-16,2023,DeWanna Bonner,PHX,STE,H,9.0,0.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-07-19,2023,DeWanna Bonner,PHX,PHX,A,38.0,19.0,10.0,2.0,1.0,2.0,0.0,,,,,,,,,dewanna bonner,0,csv
2023-07-20,2023,DeWanna Bonner,PHX,ATL,H,36.0,13.0,6.0,6.0,0.0,2.0,1.0,,,,,,,,,dewanna bonner,1,csv
2023-07-22,2023,DeWanna Bonner,PHX,ATL,A,32.0,20.0,9.0,3.0,1.0,2.0,0.0,,,,,,,,,dewanna bonner,0,csv
2023-07-26,2023,DeWanna Bonner,PHX,DAL,A,39.0,32.0,8.0,4.0,3.0,2.0,0.0,,,,,,,,,dewanna bonner,0,csv
2023-07-30,2023,DeWanna Bonner,PHX,MIN,H,37.0,31.0,5.0,2.0,2.0,3.0,1.0,,,,,,,,,dewanna bonner,1,csv
2023-08-01,2023,DeWanna Bonner,PHX,MIN,H,37.0,15.0,2.0,3.0,1.0,0.0,3.0,,,,,,,,,dewanna bonner,1,csv
2023-08-04,2023,DeWanna Bonner,PHX,IND,A,26.0,14.0,5.0,1.0,1.0,0.0,0.0,,,,,,,,,dewanna bonner,0,csv
2023-08-08,2023,DeWanna Bonner,PHX,SEA,A,23.0,21.0,8.0,3.0,4.0,1.0,2.0,,,,,,,,,dewanna bonner,0,csv
2023-08-11,2023,DeWanna Bonner,PHX,PHX,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,dewanna bonner,0,csv
2023-08-13,2023,DeWanna Bonner,PHX,DAL,A,29.0,3.0,4.0,1.0,0.0,1.0,0.0,,,,,,,,,dewanna bonner,0,csv
2023-08-18,2023,DeWanna Bonner,PHX,DAL,H,39.0,25.0,12.0,3.0,1.0,0.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-08-20,2023,DeWanna Bonner,PHX,CHI,A,32.0,13.0,8.0,2.0,1.0,0.0,1.0,,,,,,,,,dewanna bonner,0,csv
2023-08-22,2023,DeWanna Bonner,PHX,WAS,A,36.0,17.0,5.0,5.0,1.0,3.0,0.0,,,,,,,,,dewanna bonner,0,csv
2023-08-24,2023,DeWanna Bonner,PHX,NYL,H,43.0,30.0,12.0,1.0,6.0,0.0,1.0,,,,,,,,,dewanna bonner,1,csv
2023-08-27,2023,DeWanna Bonner,PHX,LAS,H,26.0,12.0,8.0,1.0,1.0,1.0,1.0,,,,,,,,,dewanna bonner,1,csv
2023-08-31,2023,DeWanna Bonner,PHX,PHX,H,29.0,15.0,4.0,0.0,3.0,1.0,0.0,,,,,,,,,dewanna bonner,1,csv
2023-09-02,2023,DeWanna Bonner,PHX,NYL,A,26.0,9.0,4.0,4.0,1.0,0.0,1.0,,,,,,,,,dewanna bonner,0,csv
2023-09-05,2023,DeWanna Bonner,PHX,LAS,H,36.0,25.0,7.0,0.0,3.0,0.0,1.0,,,,,,,,,dewanna bonner,1,csv
2023-09-08,2023,DeWanna Bonner,PHX,IND,H,27.0,10.0,8.0,5.0,1.0,2.0,2.0,,,,,,,,,dewanna bonner,1,csv
2023-09-10,2023,DeWanna Bonner,PHX,CHI,H,15.0,7.0,3.0,3.0,0.0,2.0,0.0,,,,,,,,,dewanna bonner,1,csv
2024-05-14,2024,DeWanna Bonner,PHX,IND,H,29.0,20.0,6.0,1.0,0.0,1.0,0.0,,,,,,,,,dewanna bonner,1,csv
2024-05-17,2024,DeWanna Bonner,PHX,WAS,H,35.0,22.0,6.0,1.0,0.0,6.0,0.0,,,,,,,,,dewanna bonner,1,csv
2024-05-20,2024,DeWanna Bonner,PHX,IND,A,35.0,22.0,3.0,2.0,1.0,1.0,0.0,,,,,,,,,dewanna bonner,0,csv
2024-05-23,2024,DeWanna Bonner,PHX,MIN,H,36.0,20.0,3.0,2.0,2.0,3.0,0.0,,,,,,,,,dewanna bonner,1,csv
2024-05-26,2024,DeWanna Bonner,PHX,CHI,A,35.0,19.0,8.0,3.0,3.0,0.0,1.0,,,,,,,,,dewanna bonner,0,csv
2024-05-28,2024,DeWanna Bonner,PHX,PHX,H,29.0,19.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,dewanna bonner,1,csv
2024-05-31,2024,DeWanna Bonner,PHX,DAL,H,35.0,12.0,4.0,2.0,0.0,0.0,0.0,,,,,,,,,dewanna bonner,1,csv
2024-06-02,2024,DeWanna Bonner,PHX,ATL,A,30.0,18.0,10.0,1.0,2.0,0.0,2.0,,,,,,,,,dewanna bonner,0,csv
2024-06-04,2024,DeWanna Bonner,PHX,WAS,H,34.0,20.0,8.0,3.0,3.0,1.0,1.0,,,,,,,,,dewanna bonner,1,csv
2024-06-08,2024,DeWanna Bonner,PHX,NYL,H,34.0,16.0,8.0,3.0,2.0,1.0,1.0,,,,,,,,,dewanna bonner,1,csv
2024-06-10,2024,DeWanna Bonner,PHX,IND,H,22.0,17.0,3.0,0.0,3.0,2.0,0.0,,,,,,,,,dewanna bonner,1,csv
2024-06-13,2024,DeWanna Bonner,PHX,CHI,A,34.0,16.0,8.0,3.0,0.0,1.0,0.0,,,,,,,,,dewanna bonner,0,csv
2024-06-15,2024,DeWanna Bonner,PHX,DAL,A,29.0,8.0,8.0,1.0,2.0,2.0,1.0,,,,,,,,,dewanna bonner,0,csv
2024-06-18,2024,DeWanna Bonner,PHX,LAS,H,31.0,16.0,7.0,1.0,1.0,2.0,2.0,,,,,,,,,dewanna bonner,1,csv
2024-06-22,2024,DeWanna Bonner,PHX,LVA,A,31.0,6.0,5.0,1.0,1.0,1.0,0.0,,,,,,,,,dewanna bonner,0,csv
2024-06-23,2024,DeWanna Bonner,PHX,SEA,A,34.0,9.0,9.0,2.0,1.0,1.0,0.0,,,,,,,,,dewanna bonner,0,csv
2024-06-27,2024,DeWanna Bonner,PHX,WAS,A,44.0,24.0,10.0,2.0,2.0,2.0,2.0,,,,,,,,,dewanna bonner,0,csv
2024-06-28,2024,DeWanna Bonner,PHX,ATL,H,32.0,16.0,3.0,3.0,1.0,1.0,0.0,,,,,,,,,dewanna bonner,1,csv
2024-07-02,2024,DeWanna Bonner,PHX,PHX,A,33.0,7.0,4.0,1.0,1.0,0.0,1.0,,,,,,,,,dewanna bonner,0,csv
2024-07-05,2024,DeWanna Bonner,PHX,MIN,A,36.0,24.0,9.0,1.0,2.0,1.0,0.0,,,,,,,,,dewanna bonner,0,csv
